agent_id,agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,cost_per_task_cents,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,privacy_compliance_score,bias_detection_score,timestamp,data_quality_score,performance_index,cost_efficiency_ratio,autonomous_capability_score
AG_01275,QA Tester,CodeT5+,Edge,Text Processing,7,9,0.4258,0.4928,0.5142,33.86,421.27,484.1,78.1,0.0161,True,0.4593,False,True,0.8725,0.6852,2025-05-17 04:16:16,0.9773,0.47241999999999995,27.62690058479532,122.151
AG_02806,Project Manager,GPT-4o,Server,Text Processing,3,4,0.6758,0.7561,0.7866,40.28,507.12,268.6,38.9,0.0161,True,0.786,False,True,0.8482,0.8278,2025-05-17 04:16:16,0.911,0.73313,42.87309941520467,95.02000000000001
AG_04054,Translation Agent,InstructGPT,Cloud,Research & Summarization,7,6,0.4568,0.533,0.5482,62.32,575.53,428.4,79.3,0.0251,True,0.6036,True,False,0.7121,0.7669,2025-05-17 04:16:16,0.817,0.50708,19.428352490421453,102.25200000000001
AG_04942,Code Assistant,Claude-3.5,Edge,Text Processing,2,1,0.8612,0.8941,0.7683,24.46,376.87,188.1,38.8,0.01,False,0.9014,False,True,0.8534,0.839,2025-05-17 04:16:16,0.8878,0.8432,76.65454545454546,93.098
AG_04487,Sales Assistant,Mixtral-8x7B,Mobile,Data Analysis,5,7,0.5172,0.5354,0.5848,65.84,553.71,363.0,88.0,0.0256,True,0.5645,True,True,0.8372,0.8506,2025-05-17 04:16:16,0.9066,0.54294,20.41127819548872,109.515
AG_04600,HR Recruiter,CodeT5+,Server,Decision Making,9,10,0.3,0.4102,0.4577,26.57,537.8,541.1,97.3,0.0143,True,0.4229,False,False,0.9623,0.9471,2025-05-17 04:16:16,0.9471,0.38037,24.86078431372549,129.603
AG_04752,Code Assistant,LLaMA-3,Cloud,Problem Solving,9,8,0.3,0.4505,0.4294,75.56,344.65,539.2,77.3,0.0306,True,0.3883,False,False,0.9008,0.8311,2025-05-17 04:16:16,0.8613,0.38397,12.150949367088609,107.181
AG_03853,Research Assistant,Claude-3.5,Mobile,Research & Summarization,6,6,0.5035,0.5985,0.6496,26.22,434.16,434.9,66.8,0.0131,True,0.6296,False,True,0.9688,0.7457,2025-05-17 04:16:16,0.9518,0.57583,40.83900709219857,104.072
AG_03271,Code Assistant,Mixtral-8x7B,Hybrid,Decision Making,5,6,0.5387,0.5588,0.6328,36.25,887.72,380.8,54.4,0.0159,True,0.6675,False,False,0.845,0.8649,2025-05-17 04:16:16,0.8692,0.57296,33.902958579881656,106.725
AG_04274,Translation Agent,Falcon-180B,Cloud,Communication,2,3,0.7644,0.8027,0.7333,34.82,1557.11,172.0,42.1,0.0133,False,0.8783,False,False,0.7164,0.6197,2025-05-17 04:16:16,0.8263,0.76656,53.60559440559441,111.481
AG_02632,Sales Assistant,Transformer-XL,Desktop,Problem Solving,6,5,0.4515,0.498,0.5536,86.57,1553.26,370.6,67.9,0.0326,True,0.4889,False,False,0.8385,0.8537,2025-05-17 04:16:16,0.7945,0.49607999999999997,14.764285714285714,84.223
AG_02581,Financial Advisor,Claude-3.5,Mobile,Planning & Scheduling,6,4,0.5057,0.6673,0.6467,15.43,735.61,369.2,58.8,0.0088,True,0.551,False,True,0.7738,0.934,2025-05-17 04:16:16,0.9483,0.59648,60.865306122448985,78.57
AG_02308,Translation Agent,CodeT5+,Hybrid,Learning & Adaptation,9,7,0.3,0.4,0.4509,100.98,463.94,530.3,113.3,0.039,True,0.3141,False,True,0.7736,0.643,2025-05-17 04:16:16,0.789,0.37527,9.38175,91.987
AG_02977,Sales Assistant,PaLM-2,Mobile,Data Analysis,5,4,0.6116,0.6583,0.6372,68.39,245.15,352.1,66.0,0.0263,True,0.6222,True,True,0.793,0.8873,2025-05-17 04:16:16,0.9726,0.63329,23.1974358974359,83.554
AG_02429,Social Media Manager,Transformer-XL,Server,Planning & Scheduling,7,7,0.388,0.4655,0.5219,38.35,237.77,458.5,74.2,0.0174,True,0.4622,False,False,0.7092,0.6938,2025-05-17 04:16:16,0.887,0.45142000000000004,24.533695652173915,102.354
AG_04930,Financial Advisor,Mixtral-8x7B,Cloud,Problem Solving,7,9,0.3966,0.5124,0.5216,56.19,487.66,466.4,91.0,0.0234,True,0.4334,False,True,0.8927,0.8732,2025-05-17 04:16:16,0.7561,0.4688399999999999,19.21475409836065,120.338
AG_02395,Marketing Assistant,Mixtral-8x7B,Desktop,Creative Writing,6,5,0.4308,0.5007,0.5565,32.48,757.42,438.6,57.5,0.0152,True,0.4727,True,False,0.9096,0.8913,2025-05-17 04:16:16,0.8055,0.48948,30.21481481481482,83.089
AG_00931,Social Media Manager,InstructGPT,Hybrid,Planning & Scheduling,3,5,0.7955,0.7734,0.7794,27.99,1510.54,227.9,32.5,0.0116,False,0.8935,False,False,0.715,0.7097,2025-05-18 04:16:15,0.7844,0.7840400000000001,62.22539682539683,132.545
AG_00458,Customer Service,Transformer-XL,Hybrid,Planning & Scheduling,5,5,0.6035,0.6166,0.6018,29.63,208.86,349.6,68.6,0.0134,True,0.7519,False,True,0.7742,0.8352,2025-05-18 04:16:15,0.762,0.60692,42.147222222222226,102.63300000000001
AG_00507,HR Recruiter,InstructGPT,Cloud,Decision Making,10,10,0.3,0.4,0.3504,48.11,508.7,605.8,110.9,0.0221,True,0.3499,False,False,0.735,0.6373,2025-05-18 04:16:15,0.9083,0.34512,14.940259740259737,124.493
AG_00679,HR Recruiter,CodeT5+,Server,Data Analysis,6,7,0.4954,0.5414,0.6241,58.15,1446.9,446.7,69.1,0.0238,True,0.5191,False,False,0.7349,0.6659,2025-05-18 04:16:15,0.8307,0.54781,22.089112903225804,106.337
AG_00261,Research Assistant,Gemini-Pro,Server,Data Analysis,6,4,0.4967,0.6142,0.5489,80.03,142.71,397.8,63.5,0.0307,True,0.5877,False,False,0.9467,0.909,2025-05-18 04:16:15,0.9016,0.5476099999999999,17.27476340694006,81.13900000000001
AG_01749,Research Assistant,Falcon-180B,Mobile,Data Analysis,7,5,0.4313,0.5175,0.5483,46.58,1405.22,432.3,70.2,0.0198,True,0.4883,True,True,0.9476,0.6883,2025-05-18 04:16:16,0.8542,0.49226000000000003,23.666346153846153,84.181
AG_03916,QA Tester,Mixtral-8x7B,Edge,Text Processing,2,1,0.8375,0.7972,0.7584,31.71,876.02,204.0,39.5,0.0126,False,0.9401,False,True,0.719,0.6689,2025-05-18 04:16:16,0.9663,0.80168,58.9470588235294,95.807
AG_01190,Translation Agent,Gemini-Pro,Edge,Learning & Adaptation,9,8,0.3,0.4,0.458,102.83,1482.77,547.6,95.3,0.0398,True,0.3586,False,True,0.7307,0.9134,2025-05-18 04:16:16,0.7582,0.37739999999999996,9.249999999999998,105.102
AG_02636,Marketing Assistant,CodeT5+,Hybrid,Text Processing,6,5,0.4336,0.5712,0.6115,35.93,773.65,353.2,66.3,0.0155,True,0.4908,False,False,0.7668,0.6249,2025-05-18 04:16:16,0.788,0.52825,32.015151515151516,84.356
AG_03411,Code Assistant,CodeT5+,Desktop,Code Generation,7,9,0.387,0.5026,0.5695,45.4,496.35,456.4,80.7,0.0197,True,0.4824,False,False,0.7288,0.6318,2025-05-18 04:16:16,0.8604,0.47643,23.01594202898551,123.768
AG_04836,Document Processor,InstructGPT,Hybrid,Problem Solving,10,10,0.3,0.4,0.3592,68.92,592.13,600.7,100.7,0.029,True,0.4248,False,False,0.7164,0.8169,2025-05-18 04:16:16,0.9315,0.34776,11.591999999999999,129.736
AG_04770,Project Manager,Transformer-XL,Hybrid,Data Analysis,7,6,0.3303,0.4233,0.4931,48.56,107.0,416.8,65.0,0.0204,True,0.3336,True,False,0.7928,0.8507,2025-05-18 04:16:16,0.7784,0.40703999999999996,19.02056074766355,83.352
AG_03151,Research Assistant,Gemini-Pro,Cloud,Code Generation,3,5,0.7655,0.7728,0.7319,61.25,854.37,318.7,56.5,0.0236,False,0.7819,False,False,0.8877,0.8587,2025-05-18 04:16:16,0.8651,0.7576100000000001,30.79715447154472,124.733
AG_02750,HR Recruiter,Claude-3.5,Edge,Text Processing,6,7,0.5472,0.5525,0.6285,5.79,448.27,345.5,75.6,0.0054,True,0.6795,False,True,0.8491,0.808,2025-05-18 04:16:16,0.9777,0.57318,89.559375,117.565
AG_02303,Financial Advisor,LLaMA-3,Mobile,Code Generation,6,6,0.5141,0.5362,0.6046,32.57,853.79,408.3,82.9,0.0149,True,0.62,False,True,0.8073,0.7121,2025-05-18 04:16:16,0.9781,0.54788,34.45786163522013,103.4
AG_03678,Social Media Manager,InstructGPT,Cloud,Research & Summarization,5,6,0.5167,0.6366,0.6318,37.23,137.69,396.1,33.1,0.0164,True,0.586,False,False,0.9435,0.6132,2025-05-18 04:16:16,0.8912,0.5872,33.747126436781606,101.02
AG_02997,Customer Service,Transformer-XL,Mobile,Code Generation,6,8,0.3724,0.5176,0.5587,45.81,382.61,346.9,61.0,0.0187,True,0.4285,False,True,0.7232,0.6012,2025-05-18 04:16:16,0.9709,0.47184999999999994,23.951776649746186,109.995
AG_03219,Research Assistant,Transformer-XL,Mobile,Code Generation,4,4,0.6544,0.6834,0.6017,41.89,396.63,265.3,45.2,0.0166,True,0.6773,False,True,0.9639,0.6744,2025-05-18 04:16:16,0.8756,0.6472899999999999,36.777840909090905,87.411
AG_04896,Financial Advisor,GPT-4o,Cloud,Decision Making,8,9,0.3964,0.4725,0.5088,43.26,174.33,466.7,90.3,0.0191,True,0.4672,False,True,0.7332,0.7523,2025-05-18 04:16:16,0.9263,0.45294999999999996,22.534825870646763,122.70400000000001
AG_01564,Research Assistant,Claude-3.5,Cloud,Decision Making,6,8,0.5901,0.6156,0.5927,38.43,402.64,423.3,82.2,0.017,True,0.6641,False,True,0.8954,0.6119,2025-05-18 04:16:16,0.9254,0.59853,33.251666666666665,126.487
AG_03788,HR Recruiter,Mixtral-8x7B,Cloud,Text Processing,5,6,0.6028,0.6218,0.6603,11.84,2188.25,333.8,51.9,0.0073,True,0.6778,False,False,0.9351,0.7523,2025-05-18 04:16:16,0.7661,0.62575,75.39156626506025,107.446
AG_03204,QA Tester,Claude-3.5,Edge,Decision Making,7,5,0.4906,0.5496,0.5714,41.33,2464.64,435.5,75.2,0.0181,True,0.5068,False,True,0.9544,0.8496,2025-05-18 04:16:16,0.9352,0.53254,27.881675392670154,85.476
AG_04559,Document Processor,Mixtral-8x7B,Server,Communication,3,5,0.776,0.8229,0.7311,10.66,599.56,299.8,68.4,0.0066,False,0.8229,False,False,0.8558,0.8072,2025-05-18 04:16:16,0.7631,0.7766,102.18421052631578,127.603
AG_01645,HR Recruiter,GPT-4o,Desktop,Learning & Adaptation,10,10,0.3,0.4,0.4031,102.83,792.36,603.4,102.3,0.0403,True,0.349,False,False,0.8161,0.7562,2025-05-18 04:16:16,0.9451,0.36093,8.739225181598062,124.43
AG_01995,Marketing Assistant,PaLM-2,Mobile,Problem Solving,8,7,0.3526,0.4202,0.3993,93.08,1092.03,511.3,84.8,0.0361,True,0.3586,False,True,0.7783,0.62,2025-05-18 04:16:16,0.7948,0.38689,10.428301886792452,95.102
AG_02180,Financial Advisor,LLaMA-3,Desktop,Communication,4,2,0.5817,0.6937,0.7113,29.02,165.43,307.8,60.7,0.0128,True,0.6933,False,True,0.7462,0.8406,2025-05-18 04:16:16,0.847,0.65418,47.404347826086955,68.531
AG_01781,Marketing Assistant,Falcon-180B,Mobile,Planning & Scheduling,7,6,0.3489,0.4403,0.536,34.12,567.8,465.2,92.6,0.016,True,0.4393,False,True,0.8256,0.6138,2025-05-18 04:16:16,0.8133,0.43245,25.438235294117646,90.751
AG_03272,Email Manager,CodeT5+,Server,Problem Solving,8,7,0.3562,0.4001,0.4806,58.0,737.61,543.1,77.5,0.0248,True,0.365,False,False,0.8216,0.7831,2025-05-18 04:16:16,0.8209,0.40669,15.763178294573644,95.55
AG_00516,Marketing Assistant,Claude-3.5,Server,Text Processing,2,2,0.8344,0.8982,0.8377,24.55,279.08,179.1,26.5,0.01,False,0.9476,False,False,0.8883,0.7859,2025-05-19 04:16:15,0.7727,0.85453,77.68454545454546,106.332
AG_00309,HR Recruiter,PaLM-2,Desktop,Problem Solving,8,9,0.3012,0.4502,0.478,81.42,209.37,483.1,83.3,0.032,True,0.3498,False,True,0.8862,0.7948,2025-05-19 04:16:15,0.8288,0.39893999999999996,12.089090909090908,114.486
AG_00496,Research Assistant,PaLM-2,Cloud,Data Analysis,4,4,0.6324,0.6563,0.6431,71.66,518.15,267.1,59.1,0.0266,True,0.7066,False,True,0.9505,0.6937,2025-05-19 04:16:15,0.8444,0.6427799999999999,23.289130434782606,89.462
AG_00156,Project Manager,GPT-4o,Edge,Problem Solving,9,7,0.3,0.4154,0.4228,50.64,496.39,534.4,104.1,0.0222,True,0.3596,False,True,0.7262,0.7544,2025-05-19 04:16:15,0.795,0.37146,16.011206896551723,95.172
AG_00555,Customer Service,Transformer-XL,Mobile,Research & Summarization,4,3,0.541,0.6436,0.6256,56.17,746.49,351.7,54.0,0.0222,True,0.6406,True,True,0.8864,0.7002,2025-05-19 04:16:15,0.8558,0.59716,25.73965517241379,74.842
AG_00325,Document Processor,LLaMA-3,Hybrid,Problem Solving,8,7,0.3379,0.4659,0.4353,92.34,1386.68,538.1,86.1,0.0362,True,0.4556,False,False,0.8676,0.7449,2025-05-19 04:16:15,0.9703,0.40552,10.901075268817204,101.892
AG_00141,Project Manager,PaLM-2,Edge,Problem Solving,7,8,0.4095,0.5738,0.5426,124.64,382.54,504.3,82.2,0.0466,True,0.5049,False,True,0.9131,0.656,2025-05-19 04:16:15,0.8562,0.49872,10.477310924369746,115.343
AG_00474,HR Recruiter,Mixtral-8x7B,Server,Creative Writing,5,7,0.451,0.5947,0.6389,21.62,942.08,340.7,72.3,0.0106,True,0.598,False,False,0.867,0.8484,2025-05-19 04:16:15,0.7517,0.55048,47.45517241379311,111.86
AG_02942,Project Manager,LLaMA-3,Cloud,Code Generation,7,7,0.4644,0.5766,0.5151,79.45,1630.76,484.4,82.5,0.0313,True,0.5143,False,False,0.91,0.8281,2025-05-19 04:16:16,0.9612,0.51327,15.890712074303405,106.001
AG_04421,Social Media Manager,Transformer-XL,Cloud,Code Generation,5,6,0.514,0.577,0.6196,35.75,1057.19,369.7,69.7,0.0156,True,0.5481,False,False,0.7527,0.6993,2025-05-19 04:16:16,0.7782,0.56458,34.01084337349398,98.367
AG_03085,Email Manager,Mixtral-8x7B,Cloud,Data Analysis,8,8,0.3,0.4,0.5014,79.75,465.23,489.3,85.6,0.0315,True,0.3263,False,True,0.9393,0.847,2025-05-19 04:16:16,0.7956,0.39042,12.012923076923077,102.841
AG_03838,Code Assistant,PaLM-2,Mobile,Learning & Adaptation,8,9,0.3,0.4164,0.462,38.53,1214.88,526.0,83.8,0.0181,True,0.3018,False,True,0.9649,0.8042,2025-05-19 04:16:16,0.8399,0.38351999999999997,20.079581151832457,111.126
AG_03765,Content Creator,Mixtral-8x7B,Cloud,Decision Making,7,7,0.3644,0.4873,0.5725,29.05,1875.81,488.7,87.2,0.0146,True,0.3916,False,False,0.726,0.822,2025-05-19 04:16:16,0.7683,0.4637,29.724358974358974,97.412
AG_02083,Data Analyst,Claude-3.5,Mobile,Creative Writing,5,7,0.4864,0.6042,0.6622,38.71,609.1,352.8,46.4,0.0164,True,0.5768,True,True,0.9232,0.8821,2025-05-19 04:16:16,0.7637,0.57448,33.01609195402298,110.376
AG_01972,Content Creator,Gemini-Pro,Edge,Communication,2,1,0.8772,0.7654,0.8251,19.41,772.18,215.3,39.8,0.0086,False,0.9367,False,True,0.8569,0.7407,2025-05-19 04:16:16,0.8054,0.82803,86.253125,95.569
AG_02114,Social Media Manager,Transformer-XL,Hybrid,Communication,5,3,0.4886,0.5837,0.5863,24.92,143.6,399.3,56.2,0.0123,True,0.6359,False,False,0.753,0.7028,2025-05-19 04:16:16,0.8902,0.54644,41.08571428571429,74.513
AG_02755,Document Processor,Mixtral-8x7B,Hybrid,Text Processing,3,5,0.6978,0.6699,0.7246,26.85,1707.84,285.4,65.2,0.0118,True,0.7992,False,False,0.8788,0.8958,2025-05-19 04:16:16,0.7533,0.69747,54.489843750000006,105.944
AG_04169,QA Tester,InstructGPT,Edge,Data Analysis,4,3,0.6686,0.6658,0.7561,70.56,2860.79,312.2,70.3,0.0266,True,0.744,False,True,0.8347,0.8518,2025-05-19 04:16:16,0.9038,0.69401,25.145289855072466,82.08
AG_03548,Sales Assistant,Gemini-Pro,Desktop,Research & Summarization,4,5,0.651,0.7758,0.6907,84.16,1466.69,309.3,52.0,0.0311,True,0.6718,False,True,0.8046,0.9215,2025-05-19 04:16:16,0.946,0.70035,21.817757009345797,97.026
AG_01226,Document Processor,LLaMA-3,Hybrid,Decision Making,10,10,0.3,0.4,0.3586,52.84,100.93,642.5,92.8,0.024,True,0.3757,False,False,0.7595,0.6261,2025-05-19 04:16:16,0.892,0.34758,13.9032,126.299
AG_03953,Social Media Manager,Falcon-180B,Server,Problem Solving,7,8,0.4519,0.5043,0.4994,78.19,1996.62,430.6,102.1,0.0304,True,0.4691,False,True,0.9483,0.7554,2025-05-19 04:16:16,0.9776,0.48187,15.346178343949047,112.837
AG_01239,Content Creator,PaLM-2,Cloud,Planning & Scheduling,3,5,0.7126,0.6961,0.7784,45.25,1678.86,232.7,38.9,0.0174,False,0.7614,False,False,0.7085,0.6073,2025-05-19 04:16:16,0.841,0.72739,39.532065217391306,123.298
AG_03064,Marketing Assistant,Transformer-XL,Desktop,Decision Making,10,8,0.3,0.4,0.373,31.7,574.65,624.9,105.1,0.0168,True,0.3888,False,False,0.7345,0.6549,2025-05-19 04:16:16,0.9318,0.3519,19.769662921348313,107.216
AG_03296,Marketing Assistant,Falcon-180B,Cloud,Data Analysis,6,6,0.4593,0.4799,0.5721,46.39,590.27,400.4,63.2,0.0195,True,0.58,False,False,0.8091,0.8481,2025-05-19 04:16:16,0.9235,0.49932,24.357073170731706,100.6
AG_03256,Translation Agent,Falcon-180B,Hybrid,Research & Summarization,8,8,0.3,0.4708,0.5263,52.22,650.17,506.6,80.2,0.0225,True,0.3147,False,False,0.8339,0.6261,2025-05-19 04:16:16,0.8948,0.41913,17.835319148936172,102.029
AG_03978,Marketing Assistant,Gemini-Pro,Mobile,Code Generation,9,7,0.3,0.4,0.4353,54.91,373.03,542.6,72.7,0.0237,True,0.4051,False,True,0.7752,0.8343,2025-05-19 04:16:16,0.8309,0.37059,15.003643724696355,98.357
AG_04871,Financial Advisor,Falcon-180B,Hybrid,Creative Writing,4,4,0.6766,0.6956,0.717,40.44,248.47,296.6,50.7,0.0164,True,0.76,True,False,0.8275,0.8668,2025-05-19 04:16:16,0.7785,0.6944199999999999,39.90919540229884,93.2
AG_03254,Social Media Manager,InstructGPT,Hybrid,Communication,2,1,0.8951,0.7982,0.7822,22.07,253.84,219.1,35.9,0.0095,False,0.95,False,False,0.7265,0.7555,2025-05-19 04:16:16,0.9788,0.83216,79.25333333333334,96.5
AG_04546,QA Tester,LLaMA-3,Cloud,Creative Writing,7,6,0.4145,0.5562,0.5345,27.23,750.14,428.3,53.7,0.0134,True,0.5462,False,False,0.9679,0.9254,2025-05-19 04:16:16,0.813,0.49301,34.236805555555556,98.23400000000001
AG_04777,Data Analyst,PaLM-2,Mobile,Planning & Scheduling,3,4,0.6996,0.7846,0.7434,37.65,2642.35,257.9,26.1,0.0151,True,0.7893,False,True,0.9018,0.8767,2025-05-19 04:16:16,0.7772,0.73824,45.85341614906832,95.251
AG_02475,Customer Service,Mixtral-8x7B,Mobile,Problem Solving,10,10,0.3,0.4,0.3996,95.3,1384.75,606.4,102.5,0.0378,True,0.3463,False,True,0.8406,0.7873,2025-05-19 04:16:16,0.822,0.35988,9.275257731958762,124.241
AG_04849,QA Tester,Gemini-Pro,Server,Problem Solving,9,10,0.3,0.4,0.4428,96.28,1228.92,574.3,86.4,0.0378,True,0.4456,False,False,0.8069,0.6032,2025-05-19 04:16:16,0.9386,0.37284,9.609278350515464,131.192
AG_03147,Financial Advisor,Gemini-Pro,Edge,Data Analysis,4,5,0.6847,0.7668,0.6828,52.57,481.97,266.6,50.2,0.0202,True,0.7258,True,True,0.9124,0.8319,2025-05-19 04:16:16,0.943,0.7087600000000001,33.43207547169811,100.806
AG_03170,Document Processor,Claude-3.5,Cloud,Code Generation,4,6,0.66,0.7202,0.6931,40.3,3646.29,229.5,39.3,0.0157,True,0.6989,False,False,0.9039,0.8506,2025-05-19 04:16:16,0.9734,0.68799,41.19700598802395,108.923
AG_01823,Code Assistant,Transformer-XL,Hybrid,Problem Solving,7,5,0.432,0.4587,0.5451,65.97,1170.57,496.6,70.2,0.027,True,0.4365,False,True,0.8757,0.7383,2025-05-19 04:16:16,0.7522,0.47394,16.92642857142857,80.555
AG_04187,Research Assistant,Mixtral-8x7B,Desktop,Text Processing,2,1,0.7694,0.7529,0.8121,17.02,562.06,199.8,34.3,0.0077,False,0.8911,False,False,0.7156,0.6993,2025-05-19 04:16:16,0.8689,0.7772600000000001,89.34022988505748,92.37700000000001
AG_01002,Document Processor,InstructGPT,Edge,Research & Summarization,9,7,0.3,0.4,0.4755,68.31,796.14,586.4,93.1,0.0286,True,0.3451,True,True,0.8476,0.763,2025-05-20 04:16:15,0.9799,0.38265,12.927364864864863,94.157
AG_00727,Data Analyst,PaLM-2,Desktop,Problem Solving,8,9,0.3,0.4784,0.4706,49.68,747.2,468.7,86.1,0.0212,True,0.3208,False,False,0.9095,0.7644,2025-05-20 04:16:15,0.9301,0.40469999999999995,18.229729729729726,112.456
AG_01054,Social Media Manager,Falcon-180B,Server,Research & Summarization,4,3,0.6006,0.6586,0.7115,51.22,132.52,298.9,53.3,0.0201,True,0.6849,False,False,0.8213,0.7606,2025-05-20 04:16:15,0.973,0.65127,30.865876777251184,77.943
AG_01031,Research Assistant,Gemini-Pro,Cloud,Text Processing,2,2,0.8574,0.8176,0.8398,34.08,1382.56,220.6,21.9,0.0136,False,0.9057,False,False,0.8594,0.7812,2025-05-20 04:16:15,0.9005,0.8401800000000001,57.54657534246577,103.399
AG_00441,Email Manager,LLaMA-3,Hybrid,Problem Solving,8,8,0.3,0.4,0.5145,72.7,1390.83,552.5,80.1,0.0298,True,0.4079,False,False,0.8732,0.6286,2025-05-20 04:16:15,0.8001,0.39435,12.803571428571427,108.553
AG_00818,Document Processor,GPT-4o,Hybrid,Creative Writing,6,4,0.5505,0.592,0.618,32.41,788.14,367.3,73.6,0.0145,True,0.6925,False,False,0.7691,0.8339,2025-05-20 04:16:15,0.9202,0.5831999999999999,37.6258064516129,88.475
AG_00743,Content Creator,InstructGPT,Edge,Decision Making,9,9,0.3019,0.4,0.3924,32.92,1127.65,567.5,98.0,0.0166,True,0.3901,False,True,0.8598,0.7695,2025-05-20 04:16:15,0.8765,0.35848,20.368181818181817,117.307
AG_00728,Financial Advisor,Claude-3.5,Desktop,Problem Solving,8,7,0.3614,0.5281,0.5416,40.41,107.51,466.1,92.9,0.0181,True,0.4137,False,False,0.8877,0.8248,2025-05-20 04:16:15,0.9641,0.46546999999999994,24.37015706806282,98.959
AG_00716,Sales Assistant,Gemini-Pro,Desktop,Research & Summarization,5,7,0.637,0.606,0.6326,36.57,734.57,339.2,47.8,0.0156,True,0.7135,False,False,0.7358,0.8586,2025-05-20 04:16:15,0.8413,0.6263799999999999,37.73373493975903,119.945
AG_02770,Email Manager,InstructGPT,Edge,Code Generation,3,3,0.7087,0.7646,0.7032,63.57,814.28,231.8,30.7,0.0235,False,0.8491,False,True,0.942,0.8727,2025-05-20 04:16:16,0.786,0.72382,29.543673469387755,109.437
AG_01675,Customer Service,Mixtral-8x7B,Edge,Research & Summarization,9,8,0.3,0.4,0.4157,48.76,805.61,548.3,104.0,0.0217,True,0.3646,False,True,0.8898,0.6655,2025-05-20 04:16:16,0.9065,0.36471,16.066519823788543,105.52199999999999
AG_01656,Project Manager,InstructGPT,Cloud,Creative Writing,5,7,0.5717,0.6242,0.6804,34.32,616.53,325.0,70.6,0.0147,True,0.5923,True,False,0.9079,0.9079,2025-05-20 04:16:16,0.9672,0.62006,39.49426751592357,111.46100000000001
AG_05000,Document Processor,GPT-4o,Edge,Text Processing,4,3,0.7244,0.7233,0.7223,30.57,306.43,274.2,53.8,0.0129,False,0.841,False,True,0.8894,0.8272,2025-05-20 04:16:16,0.9635,0.7234400000000001,52.04604316546764,108.87
AG_02583,Sales Assistant,PaLM-2,Hybrid,Code Generation,9,10,0.3,0.4438,0.3658,42.35,475.97,541.1,91.6,0.0195,True,0.4116,False,True,0.9175,0.726,2025-05-20 04:16:16,0.967,0.36288,17.701463414634144,128.812
AG_03802,Email Manager,CodeT5+,Edge,Data Analysis,8,10,0.3733,0.4142,0.5228,79.27,1465.03,464.3,83.8,0.0311,True,0.42,False,True,0.8542,0.8709,2025-05-20 04:16:16,0.9116,0.43042,13.408722741433024,129.4
AG_02050,HR Recruiter,Falcon-180B,Server,Planning & Scheduling,4,2,0.6184,0.6766,0.6701,27.37,886.78,306.7,66.3,0.0122,True,0.6626,False,False,0.7688,0.6544,2025-05-20 04:16:16,0.7811,0.65137,49.34621212121212,66.382
AG_04969,Customer Service,Mixtral-8x7B,Hybrid,Communication,5,6,0.4803,0.6253,0.6374,12.55,602.24,363.4,54.7,0.0078,True,0.5927,False,False,0.9631,0.6402,2025-05-20 04:16:16,0.8812,0.5709299999999999,64.87840909090909,101.489
AG_01110,Translation Agent,Claude-3.5,Cloud,Planning & Scheduling,7,9,0.4465,0.456,0.5747,25.5,423.31,498.1,82.8,0.0135,True,0.4664,False,False,0.9272,0.8359,2025-05-20 04:16:16,0.8056,0.48780999999999997,33.64206896551724,122.648
AG_04321,HR Recruiter,CodeT5+,Desktop,Problem Solving,10,10,0.3,0.4,0.3783,77.19,511.13,605.0,97.1,0.0318,True,0.3894,False,False,0.7657,0.6618,2025-05-20 04:16:16,0.8804,0.35348999999999997,10.777134146341462,127.25800000000001
AG_03453,Social Media Manager,InstructGPT,Server,Research & Summarization,6,5,0.457,0.613,0.6084,36.86,2606.27,407.6,80.9,0.0164,True,0.5766,True,False,0.7162,0.7589,2025-05-20 04:16:16,0.7532,0.54922,31.564367816091952,90.362
